diagram_id,unit_filename,local_order,alt_text_id,provenance
"chapter3-unit-038-d008","chapter3-unit-038.tex",8,"Diagram komutatif: \cdots → \Hm^n(Z); \Hm^n(Z) → \Hm^n\left( \Cone(g) \right) (\Hm^n(\alpha(g))); \Hm^n\left( \Cone(g) \right) → \Hm^n(Y[1]) (\Hm^n(\beta(g))); \Hm^n(Y[1]) → \Hm^{n+1}(Z); \Hm^{n+1}(Z) → \cdots; \Hm^n(Z) → \Hm^n(X[1]) )}""' inner sep=0.6em] ((\eta')^n); \Hm^n(Z) → \Hm^n(Z); \Hm^n(X[1…","id-ID/chapter3-unit-038.tex:215; tikzcd mandiri"
"chapter3-unit-038-d009","chapter3-unit-038.tex",9,"Diagram kategori: \Coker(d_X^{n-1}) → \Coker(d_Y^{n-1}); \Coker(d_X^{n-1}) → \Ker(d_X^{n+1}); \Coker(d_Y^{n-1}) → \Coker(d_Z^{n-1}); \Coker(d_Y^{n-1}) → \Ker(d_Y^{n+1}); \Coker(d_Z^{n-1}) → \Ker(d_Z^{n+1}); \Coker(d_Z^{n-1}) → 0; 0 → \Ker(d_X^{n+1}); \Ker(d_X^{n+1}) → \Ker(d_Y^{n+1}); serta 1 panah…","id-ID/chapter3-unit-038.tex:281; tikzcd mandiri"
"chapter3-unit-038-d010","chapter3-unit-038.tex",10,"Diagram kategori dengan persegi bertanda \Box: S ↠ \Hm^n(Z) (w); S → \Coker(d_Y^{n-1}) (v); S → \Ker(d_X^{n+1}) (u); \Hm^n(Z) ↪ \Coker(d_Z^{n-1}); \Coker(d_Y^{n-1}) ↠ \Coker(d_Z^{n-1}); \Coker(d_Y^{n-1}) → \Ker(d_Y^{n+1}) (a); \Coker(d_Z^{n-1}) → \Ker(d_Z^{n+1}); \Ker(d_X^{n+1}) ↪ \Ker(d_Y^{n+1}) (…","id-ID/chapter3-unit-038.tex:287; tikzcd mandiri; label=eqn:connecting-eta-delta-0"
"chapter3-unit-038-d011","chapter3-unit-038.tex",11,"Diagram kategori: \Hm^n(Z) → \Hm^{n+1}(X) (\delta^n); S ↠ \Hm^n(Z) (w); S → \Ker\left( d_X^{n+1} \right) (u); \Ker\left( d_X^{n+1} \right) ↠ \Hm^{n+1}(X).","id-ID/chapter3-unit-038.tex:299; tikzcd mandiri; label=eqn:connecting-eta-delta-0.5"
"chapter3-unit-038-d012","chapter3-unit-038.tex",12,"Diagram komutatif: \Ker(d_X^{n+1}) \oplus \Coker(d_Y^{n-1}) → \Ker(d_Y^{n+1}) ((b,a)); \Ker(d_X^{n+1}) \oplus \Coker(d_Y^{n-1}) ↪ X^{n+1} \oplus \Coker\left( d_Y^{n-1} \right); X^{n+1} \oplus \Coker\left( d_Y^{n-1} \right) ↠ \Coker\left( d_{\Cone(f)}^{n-1} \right); \Coker\left( d_{\Cone(f)}^{n-1} \…","id-ID/chapter3-unit-038.tex:310; tikzcd mandiri"
"chapter3-unit-038-d013","chapter3-unit-038.tex",13,"Diagram komutatif: S → \Hm^n(Z) (w); S → \Hm^n\left( \Cone(f) \right); S → \Ker\left( d_X^{n+1} \right) \oplus \Coker\left( d_Y^{n-1} \right) ((-u, v)); \Ker\left( d_X^{n+1} \right) \oplus \Coker\left( d_Y^{n-1} \right) → \Coker\left( d_{\Cone(f)}^{n-1} \right) (\text{jelas); \Ker\left( d_X^{n+1} \…","id-ID/chapter3-unit-038.tex:337; tikzcd mandiri; label=eqn:connecting-eta-delta-1"
"chapter3-unit-038-d014","chapter3-unit-038.tex",14,"Diagram kategori: S → \Ker\left( d_X^{n+1} \right) \oplus \Coker\left( d_Y^{n-1} \right) ((-u, v)); S → \Hm^n(Z) (w); \Ker\left( d_X^{n+1} \right) \oplus \Coker\left( d_Y^{n-1} \right) → \Coker\left( d_Z^{n-1} \right); \Hm^n(Z) ↪ \Coker\left( d_Z^{n-1} \right).","id-ID/chapter3-unit-038.tex:347; tikzcd mandiri"
"chapter3-unit-038-d015","chapter3-unit-038.tex",15,"Diagram komutatif: S → \Hm^n(Z) (w); S → \Ker\left( d_X^{n+1} \right) (-u); \Ker\left( d_X^{n+1} \right) → \Hm^{n+1}(X) .; \Hm^n(Z) → \Hm^n\left( \Cone(f) \right) (\sim); \Hm^n\left( \Cone(f) \right) → \Hm^{n+1}(X) . (\Hm^n(\beta(f))).","id-ID/chapter3-unit-038.tex:370; tikzcd mandiri"
"chapter3-unit-038-d016","chapter3-unit-038.tex",16,"Diagram komutatif: 0 → Y; Y → \Cone(f) (\alpha(f)); \Cone(f) → \Cone(\alpha(f)) (\alpha(\alpha(f))); \Cone(\alpha(f)) → X[1] (\Phi = (0, \beta(f))); \Cone(\alpha(f)) → 0; Y → Y; \Cone(f) → X[1] (\beta(f)); \Cone(f) → \Cone(f); serta 1 panah lain.","id-ID/chapter3-unit-038.tex:411; tikzcd mandiri"
"chapter3-unit-039-d001","chapter3-unit-039.tex",1,"Diagram kategori: \cdots → \mathsf{B}_1 R (b_2); \mathsf{B}_1 R → \mathsf{B}_0 R (b_1); \mathsf{B}_0 R → (\mathsf{B}_{-1} R := R) (b_0); (\mathsf{B}_{-1} R := R) → 0; (r_0 | r_1) → r_0 r_1.","id-ID/chapter3-unit-039.tex:72; tikzcd mandiri"
"chapter3-unit-039-d002","chapter3-unit-039.tex",2,"Diagram kategori: M \dotimes{R^e} \mathsf{B}_n R ⇒ M \otimes R^{\otimes n} (\sim); m \otimes (r_0 \otimes \cdots \otimes r_{n+1}) → (r_{n+1} m r_0 | r_1 | \cdots | r_n); (m | r_1 | \cdots | r_n) → m \otimes (1_R \otimes r_1 \otimes \cdots \otimes r_n \otimes 1_R ).","id-ID/chapter3-unit-039.tex:212; tikzcd mandiri"
"chapter3-unit-039-d003","chapter3-unit-039.tex",3,"Diagram kategori: \Hom_{R^e}(\mathsf{B}_nR, M) ⇒ \Hom_{\Bbbk}(R^{\otimes n}, M) (\sim); \varphi → {\left[(r_1,\ldots,r_n)\mapsto \varphi(1_R,r_1,\ldots,r_n,1_R)\right]}; f . → {\left[r_0\otimes\cdots\otimes r_{n+1}\mapsto r_0f(r_1,\ldots,r_n)r_{n+….","id-ID/chapter3-unit-039.tex:226; tikzcd mandiri"
"chapter3-unit-039-d004","chapter3-unit-039.tex",4,"Diagram kategori: \Hom_R(\Omega_{R|\Bbbk}, M) ⇒ \Der_{\Bbbk}(R, M) (\sim); \varphi → {\left[r\mapsto\varphi(\dd r)\right]}; D . → {\left[\dd r\mapsto D(r)\right]}.","id-ID/chapter3-unit-039.tex:371; tikzcd mandiri"
"chapter3-unit-039-d005","chapter3-unit-039.tex",5,"Diagram kategori: (M \otimes R) / \Image(d_2) → M \dotimes{R} \Omega_{R|\Bbbk}; M \dotimes{R} \Omega_{R|\Bbbk} → (M \otimes R) / \Image(d_2); (m|r) + \Image(d_2) → m \otimes \dd r; m \otimes r' \dd r . → (r'm|r) + \Image(d_2).","id-ID/chapter3-unit-039.tex:391; tikzcd mandiri"
"chapter3-unit-039-d006","chapter3-unit-039.tex",6,"Diagram TikZ dengan label atau simpul r_n, m, r_1, r_2, $r_n$, $m$, $r_1$, $r_2$; 5 untai, sisi, atau panah digambar menurut komposisi. Konteks: $(m|r_1|\cdots|r_n)$ dari $C_n(R,M)$ dalam bentuk melingkar:","id-ID/chapter3-unit-039.tex:416; tikzpicture mandiri"
"chapter3-unit-039-d007","chapter3-unit-039.tex",7,"Diagram kategori: t_n: R^{\otimes (n+1)} → R^{\otimes (n+1)}; (r_0 | \cdots | r_n) → (-1)^n \cdot (r_n | r_0 | \cdots | r_{n-1}).","id-ID/chapter3-unit-039.tex:434; tikzcd mandiri"
"chapter3-unit-039-d008","chapter3-unit-039.tex",8,"Diagram kategori: \vdots → R^{\otimes (q+1)} (d_{q+1}); \vdots → R^{\otimes (q+1)} (d'_{q+1}); R^{\otimes (q+1)} → R^{\otimes q} (d_q); R^{\otimes (q+1)} → \cdots (N_q); R^{\otimes (q+1)} → R^{\otimes q} (d'_q); R^{\otimes (q+1)} → R^{\otimes (q+1)} (\identity - t_q); \cdots → R^{\otimes (q+1)}; R^…","id-ID/chapter3-unit-039.tex:465; tikzcd mandiri"
"chapter3-unit-039-d009","chapter3-unit-039.tex",9,"Diagram kategori: 0 → \text{kolom ke-$0$}; \text{kolom ke-$0$} → \sigma_{\mathrm{I},[0,1]}\mathrm{CC}(R); \sigma_{\mathrm{I},[0,1]}\mathrm{CC}(R) → \text{kolom ke-$1$}; \text{kolom ke-$1$} → 0 ..","id-ID/chapter3-unit-039.tex:618; tikzcd mandiri"
"chapter3-unit-039-d010","chapter3-unit-039.tex",10,"Diagram eksak: 0 → \text{kolom ke-$0$}; \text{kolom ke-$0$} → \tot\left(\sigma_{\mathrm{I},[0,1]}\mathrm{CC}(R)\right); \tot\left(\sigma_{\mathrm{I},[0,1]}\mathrm{CC}(R)\right) → \text{kolom ke-$1$}; \text{kolom ke-$1$} → 0.; C_\bullet(R,R) → \text{kolom ke-$0$} (\sim); \mathsf{B}'R → \text{kolom k…","id-ID/chapter3-unit-039.tex:627; tikzcd mandiri"
"chapter3-unit-039-d011","chapter3-unit-039.tex",11,"Diagram kategori: 0 → \sigma_{\mathrm{I},[0,1]}\mathrm{CC}(R); \sigma_{\mathrm{I},[0,1]}\mathrm{CC}(R) → \sigma_{\mathrm{I},\geq0}\mathrm{CC}(R); \sigma_{\mathrm{I},\geq0}\mathrm{CC}(R) → \left(\sigma_{\mathrm{I},\geq0}\mathrm{CC}(R)\right)_{\mathrm{I}}[-2]; \left(\sigma_{\mathrm{I},\geq0}\mathrm{C…","id-ID/chapter3-unit-039.tex:644; tikzcd mandiri"
"chapter3-unit-040-d001","chapter3-unit-040.tex",1,"Diagram kategori: \tau^{\leq n} X ↪ \tilde{\tau}^{\leq n} X; \cdots → X^{n-2}; X^{n-2} → X^{n-1}; X^{n-1} → \Ker(d^n); \Ker(d^n) → 0; \Ker(d^n) ↪ X^n; 0 → 0; 0 → \cdots; serta 18 panah lain.","id-ID/chapter3-unit-040.tex:84; tikzcd mandiri"
"chapter3-unit-040-d002","chapter3-unit-040.tex",2,"Diagram kategori: \cdots → X^{n-2}; X^{n-2} → X^{n-1}; X^{n-2} → \cdots (h^{n-2); X^{n-1} → \Ker(d_X^n); X^{n-1} → Y^{n-2} (h^{n-1}); \Ker(d_X^n) → 0; \Ker(d_X^n) → Y^{n-1} (\overline{h}^n); 0 → 0; serta 6 panah lain.","id-ID/chapter3-unit-040.tex:238; tikzcd mandiri"
"chapter3-unit-041-d001","chapter3-unit-041.tex",1,"Diagram kategori: \cate{C}^2(\mathcal{A}) → \cate{C}(\cate{C}(\mathcal{A})) (F_{\mathrm{I}}); \cate{C}^2(\mathcal{A}) → \cate{C}(\cate{C}(\mathcal{A})) (F_{\mathrm{II}}).","id-ID/chapter3-unit-041.tex:27; tikzcd mandiri"
"chapter3-unit-041-d002","chapter3-unit-041.tex",2,"Diagram kategori: \Hm^p(X^{\bullet, q+1}, \dhori) → \vdots (\dvert); \Hm^p(X^{\bullet, q}, \dhori) → \Hm^p(X^{\bullet, q+1}, \dhori) (\dvert); \vdots → \Hm^p(X^{\bullet, q}, \dhori) (\dvert).","id-ID/chapter3-unit-041.tex:35; tikzcd mandiri"
"chapter3-unit-041-d003","chapter3-unit-041.tex",3,"Diagram kategori: Y^{n-h+1} → \vdots (d_Y); Y^{n-h+1} → Y^{n-h+1} (\identity); Y^{n-h} → Y^{n-h} (\identity); Y^{n-h} → Y^{n-h+1} (d_Y).","id-ID/chapter3-unit-041.tex:159; tikzcd mandiri"
"chapter3-unit-041-d004","chapter3-unit-041.tex",4,"Diagram komutatif: \Hm^n(\tot(X)) → \Hm^n(\tot(Y)) (\Hm^n(\tot(f))); \Hm^n(\tot(X)) → \Hm^n\left( \tot(\tau_{\mathrm{I}}^{\geq r} X) \right) (\sim); \Hm^n(\tot(Y)) → \Hm^n\left( \tot(\tau_{\mathrm{I}}^{\geq r} Y) \right) (\sim); \Hm^n\left( \tot(\tau_{\mathrm{I}}^{\geq r} X) \right) → \Hm^n\left( \…","id-ID/chapter3-unit-041.tex:283; tikzcd mandiri; label=eqn:double-cplx-tot-aux2"
"chapter3-unit-041-d005","chapter3-unit-041.tex",5,"Diagram komutatif: 0 → \tot\left( \tilde{\tau}_{\mathrm{I}}^{\leq q-1} X \right); \tot\left( \tilde{\tau}_{\mathrm{I}}^{\leq q-1} X \right) → \tot\left( \tau_{\mathrm{I}}^{\leq q} X \right); \tot\left( \tilde{\tau}_{\mathrm{I}}^{\leq q-1} X \right) → \tot\left( \tilde{\tau}_{\mathrm{I}}^{\leq q-1}…","id-ID/chapter3-unit-041.tex:297; tikzcd mandiri"
"chapter3-unit-041-d006","chapter3-unit-041.tex",6,"Diagram kategori: \tot\left( \tau_{\mathrm{I}}^{\leq q} X \right) → \tot\left( \tilde{\tau}_{\mathrm{I}}^{\leq q} X \right); \tot\left( \tau_{\mathrm{I}}^{\leq q} X \right) → \tot\left( \tau_{\mathrm{I}}^{\leq q} Y \right) (\beta_q); \tot\left( \tilde{\tau}_{\mathrm{I}}^{\leq q} X \right) → \tot\le…","id-ID/chapter3-unit-041.tex:316; tikzcd mandiri"
"chapter3-unit-041-d007","chapter3-unit-041.tex",7,"Diagram komutatif: \Hm^n(\tot(X)) → \Hm^n(\tot(Y)) (\Hm^n(\tot(f))); \Hm^n\left( \tot(\tau_{\mathrm{I}}^{\leq q} X) \right) → \Hm^n\left( \tot(\tau_{\mathrm{I}}^{\leq q} Y) \right) (\Hm^n(\beta_q)); \Hm^n\left( \tot(\tau_{\mathrm{I}}^{\leq q} X) \right) → \Hm^n(\tot(X)) (\sim); \Hm^n\left( \tot(\ta…","id-ID/chapter3-unit-041.tex:329; tikzcd mandiri"
"chapter3-unit-042-d001","chapter3-unit-042.tex",1,"Diagram kategori: \cdots 0 → 0; 0 → X; 0 → 0; X → I^0; X → 0; 0 → I^1; 0 → \cdots; 0 → I^2; serta 4 panah lain.","id-ID/chapter3-unit-042.tex:43; tikzcd mandiri"
"chapter3-unit-042-d002","chapter3-unit-042.tex",2,"Diagram kategori: \cdots → X^{n-1}; X^{n-1} → X^n (d_X^{n-1}); X^{n-1} → I^{n-1} (f^{n-1}); X^n → X^{n+1} (d_X^n); X^n → I^n (f^n); X^{n+1} → \cdots; \cdots → I^{n-1}; I^{n-1} → I^n (d_I^{n-1}).","id-ID/chapter3-unit-042.tex:90; tikzcd mandiri"
"chapter3-unit-042-d003","chapter3-unit-042.tex",3,"Diagram kategori dengan persegi bertanda \Box: X^n / \Ker\left( d_X^n \right) ↪ X^{n+1} (\delta: \text{diinduksi oleh $d_X^n$); X^n / \Ker\left( d_X^n \right) → I^n / \left( f^n \left( \Ker\left( d_X^n \right) \right) + \Image\left(… (\alpha: \text{diinduksi oleh $f^n$); X^{n+1} → T (\beta); I^n /…","id-ID/chapter3-unit-042.tex:103; tikzcd mandiri"
"chapter3-unit-042-d004","chapter3-unit-042.tex",4,"Diagram kategori: I^n ↪ I^n \oplus \left( X^n / \Image\left( d_X^{n-1} \right) \right) (\iota_1); I^n \oplus \left( X^n / \Image\left( d_X^{n-1} \right) \right) ↠ I^n (p_1); I^n \oplus \left( X^n / \Image\left( d_X^{n-1} \right) \right) ↠ X^n / \Image\left( d_X^{n-1} \right) (p_2); X^n / \Image\lef…","id-ID/chapter3-unit-042.tex:132; tikzcd mandiri"
"chapter3-unit-042-d005","chapter3-unit-042.tex",5,"Diagram kategori: Y → I (\beta); X → Y (\alpha); X → I (\gamma).","id-ID/chapter3-unit-042.tex:171; tikzcd mandiri"
"chapter3-unit-042-d006","chapter3-unit-042.tex",6,"Diagram kategori: X → Y (\alpha); P → Y (\gamma); P → X (\beta).","id-ID/chapter3-unit-042.tex:179; tikzcd mandiri"
"chapter3-unit-042-d007","chapter3-unit-042.tex",7,"Diagram kategori: X^n ↠ \Image\left( d_X^n \right) (d_X^n); X^n → I^n (\alpha^n - d_I^{n-1} h^n); \Image\left( d_X^n \right) → I^n (\beta); \Image\left( d_X^n \right) ↪ X^{n+1}; X^{n+1} → I^n (h^{n+1}).","id-ID/chapter3-unit-042.tex:215; tikzcd mandiri"
"chapter3-unit-042-d008","chapter3-unit-042.tex",8,"Diagram kategori: \Image(d_X^{n-2}) → \Ker(d_X^{n-1}); \Image(d_X^{n-2}) ↪ \Image(d_Y^{n-2}); \Ker(d_X^{n-1}) → X^{n-1}; \Ker(d_X^{n-1}) ↪ \Ker(d_Y^{n-1}); X^{n-1} → I^{n-1} (\gamma^{n-1}); X^{n-1} ↪ Y^{n-1}; \Image(d_Y^{n-2}) → \Ker(d_Y^{n-1}); \Ker(d_Y^{n-1}) → Y^{n-1}; serta 2 panah lain.","id-ID/chapter3-unit-042.tex:246; tikzcd mandiri"
"chapter3-unit-042-d009","chapter3-unit-042.tex",9,"Diagram kategori: \Hm^{n-1}(X) → \Hm^{n-1}(Y); \Hm^{n-1}(X) → I^n (0); \Hm^{n-1}(Y) → I^n (\text{diinduksi oleh $d_I^{n-1} \beta^{n-1}…).","id-ID/chapter3-unit-042.tex:252; tikzcd mandiri"
"chapter3-unit-042-d010","chapter3-unit-042.tex",10,"Diagram kategori: T → \Ker(d_X^n) (\phi); T → \Image(d_Y^{n-1}) (\phi); \Ker(d_X^n) ↠ \Hm^n(X); \Ker(d_X^n) ↪ \Ker(d_Y^n); \Hm^n(X) → \Hm^n(Y); \Image(d_Y^{n-1}) ↪ \Ker(d_Y^n); \Ker(d_Y^n) ↠ \Hm^n(Y).","id-ID/chapter3-unit-042.tex:266; tikzcd mandiri"
"chapter3-unit-042-d011","chapter3-unit-042.tex",11,"Diagram eksak: 0 → I; I → J; J → K; K → 0; 0 → A; A → B; A → I (\epsilon); B → C; serta 3 panah lain.","id-ID/chapter3-unit-042.tex:306; tikzcd mandiri"
"chapter3-unit-042-d012","chapter3-unit-042.tex",12,"Diagram kategori dengan persegi bertanda \Box: 0 → I; I → L; L → C; C → 0; 0 → A; A → B; A → I (\epsilon); B → C; serta 2 panah lain; satu persegi diberi tanda \Box.","id-ID/chapter3-unit-042.tex:320; tikzcd mandiri"
"chapter3-unit-042-d013","chapter3-unit-042.tex",13,"Diagram eksak: L^n → I^n \oplus C^n (\Phi^n); L^n → L^{n+1} (d_L^n); I^n \oplus C^n → I^{n+1} \oplus C^{n+1} (e^n); L^{n+1} → I^{n+1} \oplus C^{n+1} (\Phi^{n+1}).","id-ID/chapter3-unit-042.tex:336; tikzcd mandiri; label=eqn:horseshoe-aux"
"chapter3-unit-043-d001","chapter3-unit-043.tex",1,"Diagram kategori: X → Y (f); X → I; I → J (\beta); Y → J.","id-ID/chapter3-unit-043.tex:40; tikzcd mandiri"
"chapter3-unit-043-d002","chapter3-unit-043.tex",2,"Diagram kategori: 0 → X; X → X' (\alpha); X → Y; Y → Y' (\beta); Y → Z; Z → Z' (\gamma); Z → 0; 0 → X'; serta 3 panah lain.","id-ID/chapter3-unit-043.tex:97; tikzcd mandiri"
"chapter3-unit-043-d003","chapter3-unit-043.tex",3,"Diagram komutatif: \mathrm{R}^n F(Z) → \mathrm{R}^{n+1} F(X) (\delta^n); \mathrm{R}^n F(Z) → \mathrm{R}^n F(Z') (\mathrm{R}^n F(\gamma)); \mathrm{R}^{n+1} F(X) → \mathrm{R}^{n+1} F(X') (\mathrm{R}^{n+1} F(\alpha)); \mathrm{R}^n F(Z') → \mathrm{R}^{n+1} F(X') (\delta^n).","id-ID/chapter3-unit-043.tex:103; tikzcd mandiri"
"chapter3-unit-043-d004","chapter3-unit-043.tex",4,"Diagram komutatif: \mathrm{L}_n F(Z) → \mathrm{L}_{n-1} F(X) (\partial_n); \mathrm{L}_n F(Z) → \mathrm{L}_n F(Z') (\mathrm{L}_n F(\gamma)); \mathrm{L}_{n-1} F(X) → \mathrm{L}_{n-1} F(X') (\mathrm{L}_{n-1} F(\alpha)); \mathrm{L}_n F(Z') → \mathrm{L}_{n-1} F(X') (\partial_n).","id-ID/chapter3-unit-043.tex:108; tikzcd mandiri"
"chapter3-unit-043-d005","chapter3-unit-043.tex",5,"Diagram eksak: 0 → I; I → J; J → K; K → 0; 0 → X; X → Y; X → I; Y → Z; serta 3 panah lain.","id-ID/chapter3-unit-043.tex:118; tikzcd mandiri"
"chapter3-unit-043-d006","chapter3-unit-043.tex",6,"Diagram kategori: 0 → \mathcal{I}; \mathcal{I} → \mathcal{J}; \mathcal{J} → \mathcal{K}; \mathcal{K} → 0; 0 → {[X \to X']}; {[X \to X']} → {[Y \to Y']}; {[X \to X']} ↪ \mathcal{I}; {[Y \to Y']} → {[Z \to Z']}; serta 3 panah lain.","id-ID/chapter3-unit-043.tex:131; tikzcd mandiri; label=eqn:long-exact-sequence-primer-aux"
"chapter3-unit-043-d007","chapter3-unit-043.tex",7,"Diagram komutatif: 0 → I; I → I'; I → J; J → J'; J → K; K → K'; K → 0; 0 → I'; serta 3 panah lain.","id-ID/chapter3-unit-043.tex:139; tikzcd mandiri"
"chapter3-unit-043-d008","chapter3-unit-043.tex",8,"Diagram eksak: 0 → F^0(X); F^0(X) → F^0(Y); F^0(Y) → F^0(Z) \tikztostart.east) |- (A) [near end]\tikztonodes -| ([xshift=-2e…; F^0(Z) \tikztostart.east) |- (A) [near end]\tikztonodes -| ([xshift=-2e… → F^1(X) (\delta^0); F^1(X) → F^1(Y); F^1(Y) → F^1(Z) \tikztostart.east) |- (B) [near end]\tikztono…","id-ID/chapter3-unit-043.tex:164; tikzcd mandiri"
"chapter3-unit-043-d009","chapter3-unit-043.tex",9,"Diagram kategori: G^{n-1} (Z) → G^n (X) (\eta^{n-1}); F^{n-1} (Z) → F^n (X) (\delta^{n-1}); F^{n-1} (Z) → G^{n-1} (Z) (\varphi^{n-1}); F^n (X) → G^n (X) (\varphi^n).","id-ID/chapter3-unit-043.tex:180; tikzcd mandiri"
"chapter3-unit-043-d010","chapter3-unit-043.tex",10,"Diagram eksak: \cdots → F_2(Y); F_2(Y) → F_2(Z) \tikztostart.east) |- (A) [near end]\tikztonodes -| ([xshift=-2e…; F_2(Z) \tikztostart.east) |- (A) [near end]\tikztonodes -| ([xshift=-2e… → F_1(X) (\partial_2); F_1(X) → F_1(Y); F_1(Y) → F_1(Z) \tikztostart.east) |- (B) [near end]\tikztonodes -| ([x…","id-ID/chapter3-unit-043.tex:195; tikzcd mandiri"
"chapter3-unit-043-d011","chapter3-unit-043.tex",11,"Diagram kategori: 0 → X; X → Y (f); X → I (u); I → B (v); I → J; B → C; B → 0; 0 → Y; serta 3 panah lain.","id-ID/chapter3-unit-043.tex:373; tikzcd mandiri"
"chapter3-unit-043-d012","chapter3-unit-043.tex",12,"Diagram kategori dengan persegi bertanda \Box: X ↪ I (u); X → J_0 (hf); I → J; J_0 → J (k); satu persegi diberi tanda \Box.","id-ID/chapter3-unit-043.tex:383; tikzcd mandiri"
"chapter3-unit-043-d013","chapter3-unit-043.tex",13,"Diagram eksak: F^{n-1} I → F^{n-1} B; F^{n-1} B → F^n X (\delta_F^{n-1}); F^n X → F^n I; R^{n-1} I → F^{n-1} I (\varphi^{n-1}_I); R^{n-1} I → R^{n-1} B; R^{n-1} B → F^{n-1} B (\varphi^{n-1}_B); R^{n-1} B → R^n X (\delta^{n-1}); R^n X → F^n X (\varphi^n_X); serta 1 panah lain.","id-ID/chapter3-unit-043.tex:403; tikzcd mandiri"
"chapter3-unit-043-d014","chapter3-unit-043.tex",14,"Diagram komutatif: 0 → X; X → Y (f); X → I; I → B; I → J; B → C; B → 0; 0 → Y; serta 3 panah lain.","id-ID/chapter3-unit-043.tex:411; tikzcd mandiri; label=eqn:erasable-univ-delta"
"chapter3-unit-043-d015","chapter3-unit-043.tex",15,"Diagram kategori: F^{n-1} B → F^n X; F^{n-1} B → F^{n-1} C; F^n X → F^n Y; R^{n-1} B → F^{n-1} B; R^{n-1} B → R^n X; R^{n-1} B → R^{n-1} C; R^n X → F^n X (\varphi_X^n); F^{n-1} C → F^n Y; serta 4 panah lain.","id-ID/chapter3-unit-043.tex:417; tikzcd mandiri"
"chapter3-unit-043-d016","chapter3-unit-043.tex",16,"Diagram komutatif: 0 → X; X → X (\identity_X); X → Y; Y → Z; Y → I; Z → B (\alpha); Z → 0; X → I; serta 2 panah lain.","id-ID/chapter3-unit-043.tex:431; tikzcd mandiri"
"chapter3-unit-043-d017","chapter3-unit-043.tex",17,"Diagram kategori: F^{n-1} Z → F^{n-1} B (F^{n-1}\alpha); F^{n-1} B → F^n X (\delta_F^{n-1}); R^{n-1} Z → F^{n-1} Z (\varphi_Z^{n-1}); R^{n-1} Z → R^{n-1} B (R^{n-1}\alpha); R^{n-1} B → F^{n-1} B (\varphi_B^{n-1}); R^{n-1} B → R^n X (\delta^{n-1}); R^n X → F^n X (\varphi_X^n).","id-ID/chapter3-unit-043.tex:437; tikzcd mandiri"
"chapter3-unit-044-d001","chapter3-unit-044.tex",1,"Diagram eksak: 0 → \prod_n X_n; \prod_n X_n → \prod_n Y_n; \prod_n X_n → \prod_n X_n (\Delta_X); \prod_n Y_n → \prod_n Z_n; \prod_n Y_n → \prod_n Y_n (\Delta_Y); \prod_n Z_n → \prod_n Z_n (\Delta_Z); \prod_n Z_n → 0; \prod_n Z_n → 0 ..","id-ID/chapter3-unit-044.tex:132; tikzcd mandiri"
"chapter3-unit-044-d002","chapter3-unit-044.tex",2,"Diagram kategori: \cdots → X (\identity); X → X (\identity); X → 0; 0 → \cdots; \cdots → 0..","id-ID/chapter3-unit-044.tex:181; tikzcd mandiri; label=eqn:Rm-construction"
"chapter3-unit-045-d001","chapter3-unit-045.tex",1,"Diagram eksak: 0 → \displaystyle\bigoplus_{p+q=n} \Hm_p(C) \otimes \Hm_q(D); \displaystyle\bigoplus_{p+q=n} \Hm_p(C) \otimes \Hm_q(D) → \Hm_n\left(C \otimes D \right) (\kappa); \Hm_n\left(C \otimes D \right) → \displaystyle\bigoplus_{p+q=n-1} \Tor_1^R\left( \Hm_p(C), \Hm_q(D) \rig…; \displaystyle\b…","id-ID/chapter3-unit-045.tex:504; tikzcd mandiri"
"chapter3-unit-045-d002","chapter3-unit-045.tex",2,"Diagram eksak: 0 → Z; Z → C; C → B[-1] (d^C=(d^C_p)_p); B[-1] → 0..","id-ID/chapter3-unit-045.tex:521; tikzcd mandiri"
"chapter3-unit-046-d001","chapter3-unit-046.tex",1,"Diagram kategori: Y → I (\beta); X → Y (\alpha); X → I (\gamma).","id-ID/chapter3-unit-046.tex:147; tikzcd mandiri"
"chapter3-unit-046-d002","chapter3-unit-046.tex",2,"Diagram kategori: X → Y (\alpha); P → Y (\gamma); P → X (\beta).","id-ID/chapter3-unit-046.tex:157; tikzcd mandiri"
"chapter3-unit-046-d003","chapter3-unit-046.tex",3,"Diagram kategori: simpul 1-1 → \displaystyle\prod_n \Hom\left( X^n, I_k^{n-1} \right); \displaystyle\prod_n \Hom\left( X^n, I_k^{n-1} \right) → \displaystyle\prod_n \Hom\left( X^n, I_k^n \right); \displaystyle\prod_n \Hom\left( X^n, I_k^n \right) → \displaystyle\prod_n \Hom\left( X^n, I_k^{n+1} \ri…","id-ID/chapter3-unit-046.tex:261; tikzcd mandiri; label=eqn:K-injective-projlimit-aux"
"chapter3-unit-046-d004","chapter3-unit-046.tex",4,"Diagram eksak: \displaystyle\varprojlim_k \displaystyle\prod_n \Hom\left( X^n, I_k^{n-… → \displaystyle\varprojlim_k \displaystyle\prod_n \Hom\left( X^n, I_k^n \…; \displaystyle\varprojlim_k \displaystyle\prod_n \Hom\left( X^n, I_k^n \… → \displaystyle\varprojlim_k \displaystyle\prod_n \Hom\left( X…","id-ID/chapter3-unit-046.tex:290; tikzcd mandiri"
